place_id,lat,lng,name,location
428,45.7178137,-122.6580459,Cafe At 134th Street Espresso,"Vancouver, WA"
429,45.67828016,-122.6696196,Higher Grounds Coffee,"Vancouver, WA"
430,45.69268018,-122.6588774,Blockbuster,"Vancouver, WA"
431,48.75507458,-122.4758483,Sunshine Liqidators,"Bellingham, WA"
432,39.72746162,-75.11623448,Monster Beverage,"Glassboro, NJ"
433,-33.94074387,151.2310245,#53 Maroubra,"Sydney, New South Wales"
434,22.29991247,114.172314,Sneaker,Tsim Sha Tsui
435,34.11536383,-118.1563469,Danger Headquarters,"South Pasadena, CA"
436,50.0379276,8.960463817,Check In Bistro,Seligenstadt
437,50.76629543,3.25835935,RC Curtrycke,Kortrijk
438,43.07345602,-77.66376467,Darkwind Media,"Rochester, NY"
439,33.64730538,-91.80233181,Ralph McQueen & Co  ,"Monticello, AR"
440,33.8010333,-118.3511689,Salon Yiorgo,"Torrance, CA"
441,45.72916672,-122.6386401,Cougar Statue,"Vancouver, WA"
442,38.28640985,-76.48391088,Chef's American Bistro,"California, MD"
443,22.28254519,114.1549662,\\u6625\\u56de\\u5bae,Hong Kong
444,48.54673417,9.184224483,Skatbrunnen,Reutlingen
445,51.05771598,0.506283045,Babies Castle,Hawkhurst
446,35.240284,-89.8390072,"LDS Church - Memphis, TN Temple","Memphis, TN"
447,29.6776875,-95.59913235,Burger King,"Houston, TX"
448,33.63963299,-91.8017149,Mazzio's,"Monticello, AR"
449,50.00370413,8.1741475,Hundeplatz SV OG MZ Finthen,Mayence
450,48.54371803,9.187719567,Linde,Reutlingen
451,42.65733752,-71.24822997,River Rd Monastary,"Andover, MA"
452,42.33962279,-71.13226847,Fairbanks Street,"Brookline, MA"
453,35.7812494,-78.37064005,El Cerro,"Eagle Rock, NC"
454,41.33119218,-75.78260112,Convienient Mart,"Pittston, PA"
455,54.59846765,-5.886814633,The Cleo,null
456,52.46683472,16.9270134,Collegium Mathematicum,Poznan
457,48.39327548,7.904318667,Steuerberater Reifenschweiler,Friesenheim
458,50.2759732,9.11214929,Colorchemie,B\\u00fcdingen
459,18.1871159,-65.8849861,Alcaldia,null
460,48.59069061,7.868301392,Some Place,Kiel
461,42.16644427,-83.78102388,Mac's,"Saline, MI"
462,38.11009026,-85.75150541,Fairdale HS gym,"Fairdale, KY"
463,50.05051792,10.22821805,G33K @ Sw,Schweinfurt
464,34.70423532,-82.2647578,Martin Farms,"Simpsonville, SC"
465,25.98663838,-80.1256261,Angel Nails,"Hallandale, FL"
466,-34.21279268,151.0016081,Otford School,"Wollongong, New South Wales"
467,52.4648738,16.91676736,Dworzec Jana III Sobieskiego,Poznan
468,52.38369395,16.88403368,MaxROY.com,Poznan
469,53.220061,8.59050649,Marktkauf Schwanewede,Schwanewede
470,51.1834724,14.42266703,Nicolaiturm,Bautzen
471,42.6845124,-83.1336052,Paul's Family Restaurant,"Rochester, MI"
472,60.20878621,25.14182568,Vuosaaren Urheilutalo,Helsinki
473,48.53231508,9.180707932,Sparkasse,Reutlingen
474,60.17743842,24.95033741,Himshikhar,Helsinki
475,47.16306368,8.295523967,Coiffeur,Hochdorf
476,49.33667062,7.189393875,Tanzschule Denne,Neunkirchen
477,29.90491348,-96.87896238,Prause Meat Market,"La Grange, TX"
478,43.6748592,-70.29516513,Pat's Meat Mart,"Portland, ME"
479,39.10374198,-95.85205317,Silver Lake Elementary School,"Silver Lake, KS"
480,38.31765588,-84.03779702,Nicholas County HS gym,"Carlisle, KY"
481,52.37629345,16.89438701,MySquash.pl,Poznan
482,40.72211012,-73.51543557,China Wok,NY
483,48.70765686,9.645988464,radiofips,Goppingen
484,51.89828376,-8.474493027,The Vineyard,null
485,49.4091476,11.00169403,Aldi Stein,Stein
486,48.51657592,9.20017004,RTA,Reutlingen
487,48.51276652,9.196243286,Friedhof R\\u00f6merschanze,Reutlingen
488,33.29081927,-111.7537133,Mountainside Fitness,"Gilbert, AZ"
489,48.16058372,12.18598597,Videokiste Haag,Fraunberg
490,52.02353498,4.872052917,VVV Tourist Information,Oudewater
491,52.0236663,4.871800767,Post Office,Oudewater
492,48.52069415,9.120052457,Stern Kebap,Kusterdingen
493,55.59127589,13.00868345,Widen/Heden,Malmo
494,42.19699728,-79.25057458,Heritage Village,"Sinclairville, NY"
495,41.70149157,-81.27428355,Sunoco,"Painesville, OH"
496,41.69799123,-81.27943422,Golden Crown,"Painesville, OH"
497,38.57402372,-92.26617542,Grandma & Grandpa's House,"Jefferson City, MO"
498,35.98863372,-106.07775,La Cocina,"Espanola, NM"
499,28.3762145,-81.5071603,Benihana,"Orlando, FL"
500,48.03162382,11.35335455,M\\u00fchltal,Starnberg
501,51.09155584,0.516239405,Mounts Hill Woodcraft & Design,Cranbrook
502,52.45929126,16.90539479,RTV Towers,Poznan
503,52.40985426,16.91927791,Collegium Maius,Poznan
504,33.37932238,-84.63063893,Casa De Penner,"Sharpsburg, GA"
505,41.25628995,-72.89787292,Sandcastles Condominiums,CT
506,51.93257059,13.89129996,Videoland,Lubin
507,58.91471618,17.9406473,Yvonnes Crib,Nynashamn
508,50.04861472,10.23540343,ESSO,Schweinfurt
509,37.69552295,-121.928765,Stoneridge Mall,"Pleasanton, CA"
510,52.46604709,8.376350999,Volksbank,Lemf\\u00f6rde
511,32.04330687,118.7861615,Chuan Wei Guan Restaurant,Nanjing
512,40.75949137,-73.83411057,Temple Snacks,"New York, NY"
513,42.5883522,-83.31382562,Starbucks,"Bloomfield Hills, MI"
514,34.91776833,-85.29869222,Tree Farm,GA
515,40.76025452,-73.8339334,Chinese-Korean Noodles & Dumpling,"New York, NY"
516,48.0664366,9.784537554,Familie J\\u00e4ckle,Biberach
517,34.92003157,-85.07345387,Kittle Christmas Tree Farm,"Ringgold, GA"
518,40.64246312,22.91849442,Mylos,"Thessaloniki, Kentriki Makedonia"
519,40.75704507,-73.82914127,Xian Small Delights,"New York, NY"
520,47.16822075,8.288465117,Snack Oase,Hochdorf
521,33.62699607,-91.80146482,Cowboy's,"Monticello, AR"
522,53.59420961,7.2280296,Bagebur,Norden
523,37.7756904,-122.4973069,Superior Palace,"San Francisco, CA"
524,37.36202989,-77.48820545,flee & dwayne ,"Chester, VA"
525,20.59380422,-100.3665988,La Calle Del 10,"Queretaro, Queretaro de Arteaga"
526,36.6495212,-87.43854225,Hut Liquor Store,"Oak Grove, KY"
527,51.57462915,6.909799576,Zuhause von,Bottrop
528,51.57361873,6.904490264,CAP Markt,Bottrop
529,31.8772661,118.5905457,Huang Pu Hotel,Dongshan
530,48.0978674,9.790379017,Hospital zum Heiligen Geist,Biberach
531,48.52228948,9.12108779,Rathaus Kusterdingen,Kusterdingen
532,48.0918204,9.7945725,Ran Tankstelle,Biberach
533,51.49796365,14.622902,Kaufland,Wei\\u00dfwasser
534,49.24129405,6.978065819,Ludwigstra\\u00dfe,Sarrebruck
535,49.70719973,7.98011465,Vorholz,Offenheim
536,48.09978915,9.789132233,Havana Lounge Bar,Biberach
537,55.40897203,12.9320914,Basmala,H\\u00f6llviksn\\u00e4s
538,48.09451208,9.793293117,pro Video,Biberach
539,43.64513599,-72.41526341,Vermont Institute Of Natural Science,"White River Junction, VT"
540,47.87343653,13.1168726,Eugendorf Bahnhof,Eugendorf
541,36.84247737,-76.13508224,Melt,"Virginia Beach, VA"
542,33.53801915,-94.28852503,Hickville,"Hooks, TX"
543,40.04557382,-75.3889787,John Andrews Salon,"Wayne, PA"
544,36.86550195,-87.49061108,Hopkinsville Christian Co. Public Library,"Hopkinsville, KY"
545,38.05387833,-95.91203928,Raaf Farmstead,"Gridley, KS"
546,36.87014593,-87.4980319,Sonic-7th St.,"Hopkinsville, KY"
547,44.0806206,-103.2267263,Celtic Connection Of The Black Hills,"Rapid City, SD"
548,36.8641664,-87.50761325,Hopkinsville Christian Co. Recreation Dept.,"Hopkinsville, KY"
549,38.22550495,-95.77709198,John Redmond Reservoir,"Burlington, KS"
550,47.8708287,-121.9222623,House From The Ring,"Monroe, WA"
551,32.40299568,-99.79827753,My Old Apartment,"Abilene, TX"
552,43.68470168,-70.2937244,State of Maine Armory,"Portland, ME"
553,33.64883799,-91.78457022,The Glass House,"Monticello, AR"
554,51.52021431,6.32553058,Hotel am See,Geldern
555,53.94927967,15.00622988,Pa\\u0142ac Stuchowo,\\u015awierzno
556,53.94931124,15.01060724,Kosci\\u00f3\\u0142 (\\u015aw. Faustyny Kowalskiej),\\u015awierzno
557,56.8793538,10.0156172,Midgaard,Sk\\u00f8rpinge
558,50.91286623,8.01113528,Pizza Pino,Siegen
559,48.52285085,9.119918346,Evangelische Kirche,Kusterdingen
560,48.53273065,9.181087,Fris\\u00f6r Kurz,Reutlingen
561,48.53254775,9.181880057,Volksbank Reutlingen,Reutlingen
562,48.5332067,9.18454349,Spielplatz Eichh\\u00f6rnchenweg,Reutlingen
563,48.53385142,9.181067348,Getr\\u00e4nkemarkt,Reutlingen
564,48.53402193,9.180072248,Metzgerei Gusinde,Reutlingen
565,48.53473058,9.180032015,Friedhof,Reutlingen
566,48.53591698,9.177242518,Sportheim,Reutlingen
567,48.53282305,9.181673527,Feuerwehrhaus,Reutlingen
568,48.09754029,9.790851474,Kom\\u00f6dienhaus,Biberach
569,48.09753671,9.790084362,Poco Loco,Biberach
570,53.99289243,-1.544673443,Farrah's of Harrogate,null
571,53.04841982,8.62922425,Weihnachtsmarkt Delmenhorst,Delmenhorst
572,36.84210985,-76.13378288,Brooks Brothers,"Virginia Beach, VA"
573,36.8420343,-76.13373235,Johnston & Murphy,"Virginia Beach, VA"
574,36.84188962,-76.13375272,Origins,"Virginia Beach, VA"
575,37.04698263,-87.48227477,Crofton Christian Church,"Crofton, KY"
576,37.04738112,-87.48548553,Crofton Diner,"Crofton, KY"
577,50.04149648,8.980382933,Bierhaus Anker,Seligenstadt
578,37.05858479,-87.48777866,Gordon Park,"Crofton, KY"
579,37.03589307,-87.48423335,Crofton Elementary School,"Crofton, KY"
580,49.34326022,7.21733504,Parthenon,Neunkirchen
581,52.43802668,16.9215095,KFC Plaza,Poznan
582,37.38956107,-121.8840837,Costco,"San Jose, CA"
583,48.26041282,-121.6018403,Nelson Bruseth Memorial Garden,"Darrington, WA"
584,-12.09251022,-77.0544089,Nakachi,Lima
585,48.39201832,-122.491411,La Conner Thai Restaurant,"La Conner, WA"
586,48.06139602,9.603096843,Kapelle Bad Buchau,Bad Buchau
587,48.0655332,9.60722208,Federseeklinik,Bad Buchau
588,48.07704828,9.5590119,Disco Go In,Kanzach
589,48.15264497,9.500770569,Gartenland Schlegel,Riedlingen
590,48.15003562,9.48144685,Schefold,Riedlingen
591,48.14621693,9.479216337,Tennishalle,Riedlingen
592,48.15147467,9.477370977,Donau Apotheke,Riedlingen
593,48.15448089,9.476995468,Zellemeesturm,Riedlingen
594,48.15422323,9.476142526,Rathaus,Riedlingen
595,48.15448089,9.475992322,Pfarrkirche Sankt Georg,Riedlingen
596,48.44229795,9.229352474,Sch\\u00f6nbergturm,Pfullingen
597,50.82434898,8.90207338,Alfred-Wegner-School Kirchhain,Kirchhain
598,28.53002583,77.24280303,Olympia Gym,New Delhi
599,36.89152108,-87.4897007,North Drive Middle Schol,"Hopkinsville, KY"
600,41.62068944,-85.90070314,Malibu Tanning,"Goshen, IN"
601,55.66318851,12.61482572,Chawalla,Copenhagen
602,37.13930333,-94.49254447,Bruffett Chiropractic,"Webb City, MO"
603,37.13916443,-94.49259325,Natural Health Center,"Webb City, MO"
604,37.04752427,-87.48683018,Saul's Market,"Crofton, KY"
605,49.93848567,6.641382267,REWE,Speicher
606,38.01114755,-121.3016428,San Joaquin Delta College,"Stockton, CA"
607,48.45527456,9.228901863,St\\u00e4dtisches Freibad,Pfullingen
608,52.65715988,10.05609708,Classic Tankstelle,Celle
609,52.80098177,9.96754225,Aldi Markt Bergen,Bergen
610,52.80099932,9.967574283,Packstation,Bergen
611,48.29731287,9.276612997,Augstbergturm,Trochtelfingen
612,48.30554177,9.282642603,Aussichtspunkt,Trochtelfingen
613,48.30753991,9.279590249,Brunnen,Trochtelfingen
614,48.3093343,9.2793209,Ksk Steinhilben,Trochtelfingen
615,48.30932391,9.277728796,Feuerwehr,Trochtelfingen
616,48.30917762,9.278045297,Grundschule,Trochtelfingen
617,48.30945235,9.277433753,Turnhalle,Trochtelfingen
618,48.31055126,9.279702902,Friedhof,Trochtelfingen
619,48.31585279,9.279005528,Sportheim,Trochtelfingen
620,48.31321993,9.277739525,Kapelle,Trochtelfingen
621,48.3094916,9.275931417,Familie Eschment,Trochtelfingen
622,49.81193015,10.98705769,Tennis,Hirschaid
623,53.5841908,9.978461266,Leo33,Hamburg
624,37.04002223,-87.48538895,Dollar Store,"Crofton, KY"
625,42.70560292,-72.71136672,High Pocket Bed & Breakfast,"Colrain, MA"
626,63.82728406,20.327003,Istidsgatan 41,Umea
627,48.30988407,9.279799461,Mariastatue,Trochtelfingen
628,40.9433424,-72.97822188,Body Shop,"Miller Place, NY"
629,36.8656822,-87.48926267,Founder's Square,"Hopkinsville, KY"
630,32.12676239,-110.9613571,Flight Safety Tucson,"Tucson, AZ"
631,36.5628184,-87.3129259,Floral Expressions,"Clarksville, TN"
632,32.7951146,-79.9549983,Home,"Charleston, SC"
633,48.42160038,9.254087806,Autohaus Lichtenstein,Lichtenstein
634,48.41675491,9.256512523,Martin Baur,Lichtenstein
635,48.33247075,9.3311892,Elektroger\\u00e4te Riedinger,Hohenstein
636,48.33244237,9.331008196,Zahnarzt Gottwik,Hohenstein
637,48.32966532,9.332128033,VR-Bank Alb eG,Hohenstein
638,48.33008892,9.3298485,Friseur Worch,Hohenstein
639,48.3300459,9.32946265,Heilig Kreuz Kirche,Hohenstein
640,48.32998127,9.329609783,Friedhof,Hohenstein
641,48.30795558,9.279604167,B\\u00e4ckerei M\\u00fcller,Trochtelfingen
642,48.30803833,9.27388795,Dr. Harle,Trochtelfingen
643,33.61550207,-111.9117953,Cigar King,"Scottsdale, AZ"
644,48.90660122,7.658909583,Le Cygne,Gundershoffen
645,40.8275737,-73.02291443,Kmart,"Farmingville, NY"
646,48.84911173,8.203972783,Shell,Rastatt
647,-38.14821625,144.3575668,West Carr & Harvey,"Geelong, Victoria"
648,42.28675341,-83.74977546,Kosmo Deli,"Ann Arbor, MI"
649,35.76604192,-81.30497128,Lowes Foods Grocery Store,"Hickory, NC"
650,26.18164848,-81.80031538,BP Gas Station,"Naples, FL"
651,32.41246528,-99.79744434,Bassetti Elementary,"Abilene, TX"
652,45.18659113,-93.1850473,Home,"Minneapolis, MN"
653,36.84438923,-76.12959775,Chipo ,"Virginia Beach, VA"
654,33.69128582,-84.08980178,Bank Of America,"Lithonia, GA"
655,-28.99051287,153.2823004,Campbell Hospital Coraki,"Coraki, New South Wales"
656,37.55077247,127.0900362,Telephone Shop,Seoul
657,53.04665422,8.63460874,Autoservice Wiesner,Delmenhorst
658,53.04793578,8.61647671,OLB,Delmenhorst
659,48.30833272,-122.6656199,Home,"Oak Harbor, WA"
660,49.34971767,7.22470259,M\\u00f6bel Martin,Neunkirchen
661,50.28901732,9.105346083,JOH B\\u00fcdingen,B\\u00fcdingen
662,48.51726528,9.19916153,Parkhaus,Reutlingen
663,48.51592209,9.199215174,Philharmonie Reutlingen,Reutlingen
664,48.51553832,9.201006889,Getr\\u00e4nke Beck,Reutlingen
665,48.53080888,9.189698696,Friedrich-Silcher-Schule,Reutlingen
666,51.89824404,-8.477196693,Speedy's,Cork
667,49.02328425,11.56650127,Wirt T\\u00f6ging,Dietfurt
668,47.97181233,11.7686015,Dalmec GmbH,Aying
669,33.97920153,-118.0369109,Moore Livingston Music,"Whittier, CA"
670,45.55043622,-122.903076,West Coast Bank,"Hillsboro, OR"
671,33.61553387,-111.9118518,Cigar King,"Scottsdale, AZ"
672,43.88314555,-79.46885835,Scotiabank,Vaughan
673,42.979427,-78.7988934,Bill Grays,"Buffalo, NY"
674,45.72445764,-122.6345176,WSU Vancouver Entrance,"Vancouver, WA"
675,48.57912775,7.718787964,L'Hacie ,Strasbourg
676,54.29293352,9.647139,Diakoniewerk,Rendsburg
677,35.60138848,-80.8960776,Wine Loft,"Mooresville, NC"
678,41.89933991,-87.65306752,Restaurant Depot,"Chicago, IL"
679,51.33689393,-2.957357733,Home,null
680,40.89058893,-73.84697186,China King,"New York, NY"
681,-38.14688005,144.359854,NAV ,"Geelong, Victoria"
682,36.76441747,-76.20196307,Hometown Heroes Sports Pub,"Chesapeake, VA"
683,40.72460067,-73.57860356,SF docs,NY
684,36.14892535,-119.0610655,Charles,"Strathmore, CA"
685,42.20012223,-73.96132723,Jerm,"Catskill, NY"
686,50.86569499,4.27798926,De Montil,Dilbeek
687,14.57075713,121.0253808,Makati Palace Of Lurve,Makati City
688,50.12641513,8.7081789,Back-Factory,Frankfurt
689,38.76499438,-84.6115015,Crittenden Mt. Zion,"Dry Ridge, KY"
690,42.25204153,-83.73356433,Dusty's Collision,"Ann Arbor, MI"
691,35.57962758,-80.87259655,Primary Care Associate,"Mooresville, NC"
692,40.76954373,-73.98183141,Landmarc,"New York, NY"
693,33.97893927,-118.0374566,Sushi,"Whittier, CA"
694,33.97847002,-118.0373879,Sierra Verde Restaurant,"Whittier, CA"
695,33.97806452,-118.0373866,Vergie's Cafe,"Whittier, CA"
696,33.97806452,-118.0373866,Cafe Delight,"Whittier, CA"
697,33.97527582,-118.0374808,Uptown Liquor,"Whittier, CA"
698,33.97896354,-118.0378926,The Kutting Edge,"Whittier, CA"
699,35.74531495,-78.750633,Speight Branch Greenway,"Cary, NC"
700,34.91486245,-120.4527155,"Trinidad, Ca","Santa Maria, CA"
701,46.14608852,-122.9284975,Quiver's,"Longview, WA"
702,51.25215715,0.527394712,The Swan,Maidstone
703,48.15365778,9.47532177,Marktplatz,Riedlingen
704,48.15381882,9.47568655,Marktbrunnen,Riedlingen
705,48.15398345,9.476528764,Zahnarzt Kieferle,Riedlingen
706,48.15368999,9.4777143,Zahnarzt Reck,Riedlingen
707,48.15268076,9.476040602,Donau,Riedlingen
708,48.07883876,9.782112837,Entenweiher,Biberach
709,33.63075923,-91.79221856,"The Vision Center, Ricky Ferguson","Monticello, AR"
710,48.7488,-122.4490902,Weir's Beach,"Bellingham, WA"
711,31.5542522,-110.2788551,McDonald's,"Sierra Vista, AZ"
712,31.55419205,-110.300374,Sierra Vista Harley Davidson,"Sierra Vista, AZ"
713,31.55379892,-110.2513003,First Christian Church,"Sierra Vista, AZ"
714,38.99343061,-94.58805614,Dollar General,"Kansas City, MO"
715,48.7040978,9.6550471,Easy Sports G\\u00f6ppingen,Goppingen
716,53.18302915,8.755736033,Rewe Ritterhude,Ritterhude
717,54.71115869,-5.83771324,Indian Ocean,null
718,48.48435403,8.943600655,Familie Blickle,Rottenburg
719,48.48009061,8.939496875,Feuerwehr,Rottenburg
720,48.47871799,8.936063647,Martinshof,Rottenburg
721,48.47879622,8.934813738,Di\\u00f6zese Rottenburg,Rottenburg
722,53.08178663,8.59255808,Zum Gr\\u00fcnen Hof,Ganderkesee
723,48.47792498,8.934803009,Polizeirevier,Rottenburg
724,48.47749824,8.934009075,Erckenbrecht'sches Haus,Rottenburg
725,60.16294902,24.9295342,Hakaniemen Kauppahalli,Helsinki
726,48.47708217,8.933992982,Marktbrunnen,Rottenburg
727,48.47705372,8.933590651,Rathaus,Rottenburg
728,48.47553521,8.935747147,Stadtm\\u00fchle,Rottenburg
729,48.47423359,8.934684992,Evangelische Kirche,Rottenburg
730,48.47390285,8.932834268,Nonnenhaus,Rottenburg
731,48.47272567,8.931900859,Pulverturm,Rottenburg
732,48.47369658,8.931332231,Kapuzinertor,Rottenburg
733,33.97806192,-118.0373463,La Pescadora,"Whittier, CA"
734,31.62335458,-110.5484115,Sonoita Vineyards,"Elgin, AZ"
735,48.47590862,8.93470645,Di\\u00f6zesanbibliothek,Rottenburg
736,33.979223,-118.0382702,Spitfire Interiors,"Whittier, CA"
737,35.7301438,-91.19932318,T Rick's,"Tuckerman, AR"
738,48.47777206,8.934416771,Waldhorn,Rottenburg
739,33.97773909,-118.3637768,Subway,"Inglewood, CA"
740,45.73076753,-122.6358479,Fitness Center,"Vancouver, WA"
741,45.7311607,-122.6355422,Opening the Secret,"Vancouver, WA"
742,45.731127,-122.6349038,Pillars of Fullfillment,"Vancouver, WA"
743,45.72884655,-122.6352096,The Wailing Bell,"Vancouver, WA"
744,45.73228404,-122.6346946,Facilities Operations Building,"Vancouver, WA"
745,40.75947678,29.92266756,Sevdicegin Mekani,null
746,41.65730756,-81.37507468,Thai Orchid,"Mentor, OH"
747,51.05624815,9.181304217,Feuerwehr Bad Zwesten,Bad Zwesten
748,51.04826572,0.510225892,Chris Knott Insurance,Hawkhurst
749,38.7234837,-90.69792835,Wendy's,null
750,45.7308031,-122.6375967,Tower Room,"Vancouver, WA"
751,45.72740859,-122.6398444,Sports Field,"Vancouver, WA"
752,51.5815067,6.888996783,VfL Grafenwald,Bottrop
753,40.35613823,-79.89909397,Bettis Atomic Power Laboratory,"West Mifflin, PA"
754,41.17476654,-85.14816284,Parkview YMCA,"Fort Wayne, IN"
755,45.73240199,-122.6364353,Recreation Office,"Vancouver, WA"
756,36.8804059,-89.60186195,Cheers,"Sikeston, MO"
757,40.72170773,-73.51564247,Tai Show West,NY
758,33.79759755,-111.9786944,Gallagher's,"Cave Creek, AZ"
759,47.2708502,-122.2285535,Studio Cuts,"Auburn, WA"
760,30.02991658,-81.32498067,Beach House,"Ponte Vedra Beach, FL"
761,29.6270138,-95.4649386,Ink Creations Tattoos,"Houston, TX"
762,55.83629304,37.55291354,Starbucks,Moscow
763,14.65726045,121.0561395,Seafood Island (Technohub),Quezon City
