id,created_at,lng,lat,photos_count,checkins_count,users_count,radius_meters,highlights_count,items_count,max_items_count,spot_categories
761,2009-03-21T23:24:54Z,-117.7224112,34.01860713,0,9,4,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]"
762,2009-03-21T23:34:53Z,-122.4604797,37.78302312,2,56,37,75,0,4,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
763,2009-03-21T23:38:26Z,-87.62998402,41.8836366,7,129,105,50,0,10,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
764,2009-03-21T23:40:30Z,-97.36656903,32.73651122,2,47,43,150,0,5,10,"[{'url': '/categories/40', 'name': 'Nature Preserve'}]"
765,2009-03-21T23:41:17Z,-77.04836368,38.8923633,10,141,130,75,2,10,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
766,2009-03-21T23:50:27Z,-77.047441,38.8877499,48,466,458,75,3,10,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
767,2009-03-21T23:59:17Z,-77.04347133,38.88754605,5,116,109,75,0,5,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
768,2009-03-22T00:03:27Z,-97.07137583,33.0120921,0,62,48,75,0,3,10,"[{'url': '/categories/16', 'name': 'American'}]"
769,2009-03-22T00:03:51Z,-77.04108953,38.88725638,1,86,83,100,0,6,10,"[{'url': '/categories/55', 'name': 'Other - Parks '}]"
770,2009-03-22T00:05:05Z,-86.81341767,36.14968369,33,186,160,100,0,10,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
771,2009-03-22T00:06:07Z,-122.3568392,47.63765215,0,15,12,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]"
772,2009-03-22T00:13:09Z,-121.9733262,37.23617433,3,83,67,150,0,5,10,"[{'url': '/categories/39', 'name': 'Regional / State Park'}]"
773,2009-03-22T00:20:19Z,-77.04409361,38.88396779,35,383,364,300,0,10,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
774,2009-03-22T00:22:32Z,-121.9743776,37.23620652,3,54,37,150,0,4,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
775,2009-03-22T00:23:00Z,-87.63586879,41.87885981,77,1122,810,100,20,10,10,"[{'url': '/categories/23', 'name': 'Skyscraper'}]"
776,2009-03-22T00:25:18Z,-118.240217,34.07341291,205,1554,835,250,5,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]"
777,2009-03-22T00:28:12Z,-97.10306882,32.93908238,0,99,39,75,0,7,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
778,2009-03-22T00:41:30Z,-121.9804716,37.22218063,0,17,15,100,0,1,10,"[{'url': '/categories/73', 'name': 'History Museum'}]"
779,2009-03-22T00:51:17Z,-78.20272207,43.01160335,0,11,7,75,0,0,10,"[{'url': '/categories/16', 'name': 'American'}]"
780,2009-03-22T00:56:09Z,-97.12445676,31.54597941,22,388,172,75,14,11,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
781,2009-03-22T01:10:42Z,-87.63545035,41.87784433,17,164,144,75,5,6,10,"[{'url': '/categories/155', 'name': 'Pizza'}]"
782,2009-03-22T02:12:57Z,-80.84195137,35.22812247,3,30,24,75,0,4,10,"[{'url': '/categories/31', 'name': 'Performing Arts'}]"
783,2009-03-22T02:15:49Z,-121.9835186,37.22329973,5,267,154,150,0,10,10,"[{'url': '/categories/230', 'name': 'Apple Store'}]"
784,2009-03-22T02:17:43Z,-86.77509565,36.16068047,1,58,41,75,0,2,10,"[{'url': '/categories/16', 'name': 'American'}]"
785,2009-03-22T02:37:08Z,-80.25143623,26.0815966,0,23,16,75,0,2,10,"[{'url': '/categories/86', 'name': 'Seafood'}]"
786,2009-03-22T02:42:22Z,-97.25859403,32.893399,12,262,90,75,0,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
787,2009-03-22T03:07:57Z,-97.26080417,32.87880777,0,73,28,75,0,7,10,"[{'url': '/categories/80', 'name': 'Dessert'}]"
788,2009-03-22T03:11:50Z,-97.26076125,32.87905453,7,213,105,75,0,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
789,2009-03-22T03:27:07Z,-94.59128201,39.05228498,1,55,32,50,1,6,10,"[{'url': '/categories/109', 'name': 'Tobacco & Cigars'}]"
790,2009-03-22T04:17:07Z,-117.159555,32.74619937,0,30,23,75,0,3,10,"[{'url': '/categories/18', 'name': 'Asian Food'}]"
791,2009-03-22T04:39:02Z,-122.4288726,37.46555685,2,32,27,75,0,2,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
792,2009-03-22T04:55:33Z,-122.4292803,37.46357202,0,20,20,75,0,2,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
793,2009-03-22T07:24:02Z,-122.4747062,37.80759215,14,365,337,50,0,10,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
794,2009-03-22T14:58:46Z,-122.4296665,37.45907663,2,6,4,75,1,1,10,"[{'url': '/categories/92', 'name': 'Bed & Breakfast'}]"
795,2009-03-22T15:01:20Z,-98.86903523,30.27293443,3,48,45,75,0,2,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]"
796,2009-03-22T15:33:54Z,-80.25806665,25.75133085,0,48,31,75,0,5,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
797,2009-03-22T15:35:01Z,-87.61360645,41.8927145,0,46,37,75,0,1,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
798,2009-03-22T15:41:45Z,-80.25270223,25.76490282,19,182,154,75,2,11,10,"[{'url': '/categories/81', 'name': 'South American / Latin'}]"
799,2009-03-22T15:43:34Z,-87.60748029,41.89170361,81,1134,887,100,30,10,10,"[{'url': '/categories/58', 'name': 'Other - Entertainment'}]"
800,2009-03-22T15:45:54Z,-86.93657397,40.38759827,0,5,3,150,0,1,10,"[{'url': '/categories/40', 'name': 'Nature Preserve'}]"
801,2009-03-22T16:29:14Z,-80.15596837,25.66657971,5,19,19,50,0,2,10,"[{'url': '/categories/216', 'name': 'Lighthouse'}]"
802,2009-03-22T17:11:35Z,-80.16468285,25.7345724,2,42,35,75,1,4,10,"[{'url': '/categories/76', 'name': 'Aquarium'}]"
803,2009-03-22T17:21:22Z,-122.4301386,37.45874403,0,3,3,50,0,0,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
804,2009-03-22T17:24:45Z,-86.89194202,40.41910887,0,10,7,50,0,0,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
805,2009-03-22T17:26:08Z,-80.21122455,25.74529052,8,44,36,35,1,2,10,"[{'url': '/categories/21', 'name': 'Home'}]"
806,2009-03-22T17:30:58Z,-122.4295592,37.45089053,1,11,11,50,0,0,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
807,2009-03-22T17:38:00Z,-80.21184682,25.74791907,1,46,36,250,0,2,10,"[{'url': '/categories/213', 'name': 'Planetarium'}]"
808,2009-03-22T17:44:24Z,-122.4286366,37.46198415,0,4,4,75,0,0,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
809,2009-03-22T17:58:19Z,-80.19139767,25.7614696,6,66,42,75,0,3,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]"
810,2009-03-22T18:04:02Z,-80.19384383,25.76768158,3,54,48,75,0,2,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]"
811,2009-03-22T18:07:40Z,-122.3243308,47.34918593,3,23,17,75,0,2,10,"[{'url': '/categories/86', 'name': 'Seafood'}]"
812,2009-03-22T18:33:04Z,-71.063658,42.35801274,37,554,531,50,0,10,10,"[{'url': '/categories/156', 'name': 'Capitol'}]"
813,2009-03-22T18:33:55Z,-94.58734988,39.03942345,4,125,45,75,0,10,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
814,2009-03-22T18:43:02Z,-97.09957122,32.78838515,0,67,23,150,0,3,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
815,2009-03-22T18:46:52Z,-122.4488926,37.47921467,10,36,31,100,0,3,10,"[{'url': '/categories/99', 'name': 'Beach'}]"
816,2009-03-22T19:04:15Z,-122.4814653,37.5056076,0,8,8,75,0,1,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
817,2009-03-22T19:36:33Z,-122.4818301,37.5031507,1,26,26,50,0,3,10,"[{'url': '/categories/114', 'name': 'Lake & Pond'}]"
818,2009-03-22T19:39:58Z,-95.68465232,39.05799507,0,6,5,35,0,1,10,"[{'url': '/categories/21', 'name': 'Home'}]"
819,2009-03-22T19:45:49Z,-80.13479232,25.79069495,6,49,44,75,0,3,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]"
820,2009-03-22T19:53:47Z,-80.13635872,25.7906713,18,355,252,150,8,4,10,"[{'url': '/categories/11', 'name': 'Mall'}]"
821,2009-03-22T20:12:41Z,-122.6598215,45.54188132,0,7,5,35,0,1,10,"[{'url': '/categories/21', 'name': 'Home'}]"
822,2009-03-22T20:25:03Z,-122.486701,37.50524282,2,24,19,75,0,3,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
823,2009-03-22T20:32:39Z,-122.4858642,37.50394463,13,136,113,75,0,5,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]"
824,2009-03-22T20:40:06Z,-122.4714875,37.5012946,0,5,5,75,0,0,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
825,2009-03-22T20:40:59Z,-96.61158621,32.95376426,2,45,32,50,0,4,10,"[{'url': '/categories/150', 'name': 'Fountain'}]"
826,2009-03-22T20:43:02Z,-96.61181822,32.95426616,0,19,17,50,0,2,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]"
827,2009-03-22T20:49:01Z,-87.64445454,41.93854401,1,52,41,75,0,4,10,"[{'url': '/categories/193', 'name': 'Record Store'}]"
828,2009-03-22T20:59:47Z,-94.09088372,33.46093297,0,9,6,75,0,1,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
829,2009-03-22T21:03:49Z,-96.79092407,32.82409072,13,151,114,75,2,10,10,"[{'url': '/categories/82', 'name': 'French'}]"
830,2009-03-22T21:07:51Z,-87.64980553,41.94006085,0,79,33,75,0,5,10,"[{'url': '/categories/34', 'name': 'Thrift Store'}]"
831,2009-03-22T21:10:42Z,-87.65152215,41.94105863,1,52,27,75,1,4,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]"
832,2009-03-22T21:33:11Z,-121.985085,37.19589828,2,20,15,150,0,3,10,"[{'url': '/categories/39', 'name': 'Regional / State Park'}]"
833,2009-03-22T21:37:32Z,-86.89494608,40.39655685,0,7,5,75,0,0,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]"
834,2009-03-22T22:09:23Z,-87.61699675,41.8654847,65,648,582,150,4,10,10,"[{'url': '/categories/73', 'name': 'History Museum'}]"
835,2009-03-22T22:15:09Z,-86.93874389,40.41245111,3,19,12,1500,0,2,10,"[{'url': '/categories/45', 'name': 'Airport'}]"
836,2009-03-22T22:15:20Z,-97.74016857,30.26541496,24,1062,736,50,1,10,10,"[{'url': '/categories/130', 'name': 'Sports Bar'}]"
837,2009-03-22T22:19:22Z,-122.2502375,37.8279041,29,305,205,50,2,10,10,"[{'url': '/categories/909', 'name': 'Ice Cream'}]"
838,2009-03-22T22:31:46Z,-86.88597678,40.41902303,1,11,4,75,0,1,10,"[{'url': '/categories/420', 'name': 'Crafts & Creative'}]"
839,2009-03-22T22:33:31Z,-87.61669099,41.862338,41,811,680,350,2,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]"
840,2009-03-22T22:37:55Z,-122.8428984,45.35573602,0,5,5,50,0,1,10,"[{'url': '/categories/171', 'name': 'Tea Room'}]"
841,2009-03-22T22:39:17Z,-86.88893795,40.41906595,0,12,6,75,0,1,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
842,2009-03-22T22:44:19Z,-93.26298237,37.14957117,4,53,37,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]"
843,2009-03-22T23:01:22Z,-87.6228869,41.87957875,73,798,687,150,6,10,10,"[{'url': '/categories/50', 'name': 'Traditional Art Museum'}]"
844,2009-03-22T23:20:10Z,-122.4799204,37.83236503,34,340,307,150,1,10,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
845,2009-03-22T23:55:18Z,-93.29377949,37.16905875,11,53,35,300,0,2,10,"[{'url': '/categories/42', 'name': 'Golf Course'}]"
846,2009-03-23T00:00:11Z,-96.25808715,30.59446692,0,16,3,100,0,1,10,"[{'url': '/categories/55', 'name': 'Other - Parks '}]"
847,2009-03-23T00:00:41Z,-96.61387146,32.95059527,19,470,218,100,0,10,10,"[{'url': '/categories/462', 'name': 'AMC Theatre'}]"
848,2009-03-23T00:51:30Z,-87.64463423,41.94243192,1,33,23,75,1,4,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
849,2009-03-23T01:23:08Z,-86.22784852,41.69168828,0,12,9,75,0,2,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
850,2009-03-23T02:08:18Z,-93.2921648,37.20792532,1,64,42,75,0,5,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
851,2009-03-23T02:12:01Z,-93.29247326,37.20857415,142,1961,136,100,18,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
852,2009-03-23T02:15:09Z,-93.29231501,37.20894372,15,376,90,150,3,8,10,"[{'url': '/categories/165', 'name': 'Plaza / Square'}]"
853,2009-03-23T02:17:25Z,-93.29242228,37.20964193,1,37,21,75,0,3,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
854,2009-03-23T02:21:42Z,-93.29394579,37.20896935,4,121,44,50,0,6,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
855,2009-03-23T02:25:36Z,-93.29465389,37.20913598,10,348,159,75,0,8,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]"
856,2009-03-23T02:34:43Z,-93.29066275,37.20703482,18,287,80,75,0,8,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
857,2009-03-23T02:37:42Z,-93.28980445,37.20673442,7,52,40,75,0,2,10,"[{'url': '/categories/74', 'name': 'Arcade'}]"
858,2009-03-23T02:40:19Z,-93.29031943,37.2069919,0,22,16,50,0,2,10,"[{'url': '/categories/53', 'name': 'Furniture'}]"
859,2009-03-23T02:44:22Z,-93.29220772,37.20719575,1,52,38,75,0,2,10,"[{'url': '/categories/35', 'name': 'Apparel'}]"
860,2009-03-23T03:13:08Z,-93.29645633,37.17999815,24,295,179,75,4,10,10,"[{'url': '/categories/61', 'name': 'Sports & Outdoors'}]"
861,2009-03-23T03:17:23Z,-93.29571605,37.18198852,0,22,19,100,0,2,10,"[{'url': '/categories/73', 'name': 'History Museum'}]"
862,2009-03-23T03:24:53Z,-93.29501867,37.1649456,5,78,58,75,1,5,10,"[{'url': '/categories/80', 'name': 'Dessert'}]"
863,2009-03-23T03:27:09Z,-93.29572677,37.1639049,3,47,38,75,1,2,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
864,2009-03-23T03:27:20Z,-93.22476625,37.06935052,20,209,135,50,0,9,10,"[{'url': '/categories/16', 'name': 'American'}]"
865,2009-03-23T03:30:30Z,-93.29229353,37.15958118,0,15,12,75,0,2,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
866,2009-03-23T03:31:59Z,-93.25004338,37.0654571,3,28,10,300,0,2,10,"[{'url': '/categories/42', 'name': 'Golf Course'}]"
867,2009-03-23T03:33:13Z,-93.28774452,37.1597743,0,16,15,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
868,2009-03-23T03:35:34Z,-93.28361392,37.15905964,2,81,48,50,1,2,10,"[{'url': '/categories/155', 'name': 'Pizza'}]"
869,2009-03-23T03:55:23Z,-93.33293437,37.13896035,4,76,30,75,2,4,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
870,2009-03-23T04:08:58Z,-93.29594135,37.13325262,8,113,72,50,1,3,10,"[{'url': '/categories/80', 'name': 'Dessert'}]"
871,2009-03-23T04:13:38Z,-93.2956624,37.12839245,2,101,37,50,0,2,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
872,2009-03-23T04:32:38Z,-93.28680575,37.20373974,1,17,14,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
873,2009-03-23T04:35:15Z,-93.29300165,37.18225778,4,55,34,75,0,5,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
874,2009-03-23T04:52:23Z,-93.26366901,37.22099096,2,22,15,75,0,2,10,"[{'url': '/categories/146', 'name': 'Tower'}]"
875,2009-03-23T13:33:34Z,-86.77834183,36.16687733,7,52,46,150,0,1,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
876,2009-03-23T14:11:13Z,-97.41986452,35.65100546,2,67,33,75,0,6,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]"
877,2009-03-23T14:29:15Z,-86.77877028,36.16113073,28,249,216,100,12,9,10,"[{'url': '/categories/31', 'name': 'Performing Arts'}]"
878,2009-03-23T14:35:00Z,-86.77849773,36.16057095,16,346,319,75,1,10,10,"[{'url': '/categories/32', 'name': 'Live Music'}]"
879,2009-03-23T14:37:59Z,-86.77847385,36.15913479,54,511,342,250,5,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]"
880,2009-03-23T14:41:38Z,-86.77777358,36.16067543,3,93,85,75,0,4,10,"[{'url': '/categories/193', 'name': 'Record Store'}]"
881,2009-03-23T14:41:48Z,-96.32521749,30.6342195,4,53,27,50,1,5,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
882,2009-03-23T14:44:06Z,-86.77761963,36.1609098,15,300,274,75,1,8,10,"[{'url': '/categories/16', 'name': 'American'}]"
883,2009-03-23T14:48:14Z,-86.77676855,36.16130068,4,83,75,75,0,5,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
884,2009-03-23T14:53:35Z,-86.7750077,36.16031298,0,38,35,100,0,2,10,"[{'url': '/categories/23', 'name': 'Skyscraper'}]"
885,2009-03-23T16:20:22Z,-80.60801982,28.35637807,20,268,218,75,0,5,10,"[{'url': '/categories/61', 'name': 'Sports & Outdoors'}]"
886,2009-03-23T16:39:28Z,-87.61463642,41.86760902,52,682,603,150,1,10,10,"[{'url': '/categories/76', 'name': 'Aquarium'}]"
887,2009-03-23T16:50:06Z,-122.1611317,37.44578437,0,41,32,75,0,5,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
888,2009-03-23T17:28:30Z,-119.0528727,34.21982645,0,33,11,150,0,4,10,"[{'url': '/categories/437', 'name': ""Trader Joe's""}]"
889,2009-03-23T17:31:41Z,-93.24315547,37.1815431,1,81,42,75,0,4,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
890,2009-03-23T17:38:44Z,-97.06397293,32.70500063,0,50,21,75,0,6,10,"[{'url': '/categories/16', 'name': 'American'}]"
891,2009-03-23T17:44:02Z,-71.1173129,42.37462162,21,534,489,50,2,10,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
892,2009-03-23T18:10:28Z,-97.13276623,32.94395327,0,69,53,75,0,10,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
893,2009-03-23T18:45:31Z,-122.5105619,37.76945113,7,192,168,50,0,10,10,"[{'url': '/categories/16', 'name': 'American'}]"
894,2009-03-23T18:51:20Z,-122.5093389,37.770406,20,108,101,50,1,10,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
895,2009-03-23T18:59:33Z,-97.02000617,33.04321647,1,50,26,75,0,3,10,"[{'url': '/categories/456', 'name': 'Sonic'}]"
896,2009-03-23T19:13:10Z,-94.59239243,39.05436873,2,46,37,75,1,6,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
897,2009-03-23T20:01:22Z,-71.1201936,42.37445934,2,119,43,50,0,2,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]"
898,2009-03-23T20:31:13Z,-121.1599731,38.66775512,0,12,9,150,0,1,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
899,2009-03-23T21:49:58Z,-97.42243409,35.64974664,7,116,63,50,0,10,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
900,2009-03-23T22:22:57Z,-71.11581087,42.37843035,7,52,48,100,1,5,10,"[{'url': '/categories/73', 'name': 'History Museum'}]"
901,2009-03-23T22:23:32Z,-86.90078258,40.42732715,0,6,5,50,0,0,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
902,2009-03-23T22:27:48Z,-71.11334323,42.37957835,0,11,9,75,0,0,10,"[{'url': '/categories/112', 'name': 'Music'}]"
903,2009-03-23T22:29:17Z,-93.30300092,37.19104885,1,20,5,150,0,2,10,"[{'url': '/categories/39', 'name': 'Regional / State Park'}]"
904,2009-03-23T22:30:31Z,-71.11345052,42.380383,2,23,15,75,0,2,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]"
905,2009-03-23T22:31:31Z,-86.90247773,40.44000863,0,5,4,150,0,0,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
906,2009-03-23T22:40:00Z,-93.22726607,37.07594618,21,534,88,150,4,6,10,"[{'url': '/categories/68', 'name': 'Contemporary Church'}]"
907,2009-03-23T22:53:06Z,-97.10032223,32.75565147,6,74,47,50,1,7,10,"[{'url': '/categories/150', 'name': 'Fountain'}]"
908,2009-03-23T23:01:57Z,-96.30831957,30.6734097,0,10,10,75,0,2,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]"
909,2009-03-23T23:03:00Z,-94.59059,39.04169797,17,377,138,75,1,10,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]"
910,2009-03-23T23:33:42Z,-94.5962119,38.99243115,6,176,95,75,0,8,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]"
911,2009-03-23T23:43:02Z,-86.89951657,40.4224348,0,10,7,75,0,2,10,"[{'url': '/categories/112', 'name': 'Music'}]"
912,2009-03-24T00:00:04Z,-86.8947181,40.41904621,3,51,9,75,0,6,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
913,2009-03-24T00:04:13Z,-122.5142527,37.77839898,7,59,54,75,0,5,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
914,2009-03-24T00:24:11Z,-122.5090599,37.76041745,10,153,78,75,1,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
915,2009-03-24T00:37:12Z,-97.10154533,32.87992357,0,94,21,75,0,4,10,"[{'url': '/categories/61', 'name': 'Sports & Outdoors'}]"
916,2009-03-24T00:40:21Z,-122.5025153,37.71444438,0,16,13,75,0,4,10,"[{'url': '/categories/37', 'name': 'Playground'}]"
917,2009-03-24T00:41:13Z,-96.79970562,32.78798482,5,140,109,75,0,9,10,"[{'url': '/categories/72', 'name': 'Asian Art Museum'}]"
918,2009-03-24T00:48:58Z,-96.80051565,32.78748392,40,752,525,150,4,10,10,"[{'url': '/categories/50', 'name': 'Traditional Art Museum'}]"
919,2009-03-24T00:58:42Z,-122.4877524,37.68169998,8,169,49,50,0,7,10,"[{'url': '/categories/106', 'name': 'Grocery'}]"
920,2009-03-24T01:38:00Z,-97.80664444,30.47044375,20,1038,500,300,0,10,10,"[{'url': '/categories/11', 'name': 'Mall'}]"
921,2009-03-24T02:24:09Z,-117.2601271,33.04823755,0,3,2,75,0,0,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
922,2009-03-24T04:17:30Z,-90.20380497,38.62438917,4,78,65,75,0,4,10,"[{'url': '/categories/95', 'name': 'Train Station'}]"
923,2009-03-24T11:53:56Z,-97.0922327,32.83921837,0,51,24,50,0,5,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
924,2009-03-24T13:11:15Z,-96.97679042,33.00392747,6,140,48,50,1,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
925,2009-03-24T13:29:33Z,-122.4686766,37.72447585,0,14,10,50,0,3,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
926,2009-03-24T13:55:25Z,-71.11816049,42.37486555,7,385,372,50,1,6,10,"[{'url': '/categories/141', 'name': 'Hall'}]"
927,2009-03-24T13:57:13Z,-71.11881493,42.37460017,3,73,62,50,0,5,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
928,2009-03-24T13:58:10Z,-97.13328122,32.94412493,2,68,47,75,0,10,10,"[{'url': '/categories/62', 'name': 'Toys & Games'}]"
929,2009-03-24T15:10:57Z,-90.18857002,38.63281284,14,218,182,250,0,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]"
930,2009-03-24T15:17:21Z,-90.193398,38.62240292,196,1155,699,250,3,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]"
931,2009-03-24T15:20:57Z,-90.19335508,38.62489342,0,30,16,75,0,3,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]"
932,2009-03-24T15:30:21Z,-90.19284008,38.62985013,0,18,12,100,0,2,10,"[{'url': '/categories/102', 'name': 'Library'}]"
933,2009-03-24T15:38:46Z,-90.20717382,38.63280057,3,62,32,75,0,3,10,"[{'url': '/categories/16', 'name': 'American'}]"
934,2009-03-24T15:40:43Z,-90.20848273,38.63197445,1,11,11,75,0,2,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]"
935,2009-03-24T15:44:50Z,-90.1994276,38.63029002,0,15,15,100,0,0,10,"[{'url': '/categories/102', 'name': 'Library'}]"
936,2009-03-24T16:01:38Z,-122.6411963,45.41665433,0,13,6,50,0,1,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
937,2009-03-24T16:03:48Z,-90.18318413,38.63005398,0,17,17,75,0,1,10,"[{'url': '/categories/454', 'name': 'Subway'}]"
938,2009-03-24T16:06:40Z,-118.1316948,33.75918388,1,54,24,75,1,2,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
939,2009-03-24T16:06:53Z,-90.18296957,38.63155603,1,29,24,75,0,2,10,"[{'url': '/categories/97', 'name': 'Saloon'}]"
940,2009-03-24T16:07:40Z,-71.11897588,42.37356568,0,54,38,50,0,6,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]"
941,2009-03-24T16:12:44Z,-71.11855745,42.37314163,2,73,52,50,0,5,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]"
942,2009-03-24T16:16:27Z,-71.11647606,42.37349434,13,382,368,75,0,10,10,"[{'url': '/categories/102', 'name': 'Library'}]"
943,2009-03-24T16:18:08Z,-71.11605763,42.3749131,14,363,352,50,2,7,10,"[{'url': '/categories/65', 'name': 'Church'}]"
944,2009-03-24T16:20:18Z,-71.11637682,42.37598508,10,364,346,50,0,9,10,"[{'url': '/categories/150', 'name': 'Fountain'}]"
945,2009-03-24T16:24:19Z,-71.11662625,42.3785591,0,10,10,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
946,2009-03-24T16:27:18Z,-97.7711749,30.26634692,29,606,555,75,1,10,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
947,2009-03-24T16:53:09Z,-96.80732846,32.7786604,12,188,153,75,2,10,10,"[{'url': '/categories/73', 'name': 'History Museum'}]"
948,2009-03-24T17:10:13Z,-122.1831393,37.45349763,8,150,104,50,0,10,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]"
949,2009-03-24T17:16:42Z,-97.73970722,30.38766966,47,1344,726,100,0,10,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]"
950,2009-03-24T17:21:31Z,-97.73751855,30.38328801,33,486,369,75,2,10,10,"[{'url': '/categories/74', 'name': 'Arcade'}]"
951,2009-03-24T17:29:27Z,-97.7476801,30.3909523,44,663,475,200,7,11,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]"
